Data from claw3_Reflection_09-00-14-353.txt Node
Date: Wed Dec 06 09:00:14 AEST 2023
User: uqkchene_local
Spectrometer: USB4E02642
Trigger mode: 4
Integration Time (sec): 1.700000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
179.217	29.76231485
179.432	13.36032389
179.647	-43.35173106
179.862	7.73042616
180.077	160
180.293	115.46052632
180.508	484.89795918
180.723	-57.14285714
180.938	72.49774572
181.153	87.49022674
181.368	58.1264482
181.583	58.03884858
181.798	61.03062534
182.013	65.43488058
182.228	61.35426367
182.443	59.14042859
182.658	51.43393472
182.873	55.22090261
183.088	51.72558569
183.303	47.62276524
183.518	51.97318405
183.733	52.44685782
183.948	52.26069494
184.162	50.23212082
184.377	51.77206005
184.592	54.59040712
184.807	58.52997864
185.022	58.68448611
185.237	57.15331473
185.452	58.76448905
185.667	56.74471932
185.882	60.31559434
186.096	58.96504965
186.311	60.3230623
186.526	59.07305577
186.741	60.60324395
186.956	61.73266632
187.17	66.62546941
187.385	65.94537915
187.6	67.25360491
187.815	68.79901145
188.03	66.36131334
188.244	65.86786006
188.459	68.13911161
188.674	70.03347402
188.889	70.75531346
189.103	72.4122997
189.318	68.95413735
189.533	67.80663283
189.747	65.45025328
189.962	64.79250335
190.177	66.89362594
190.391	62.79412512
190.606	67.63663298
190.821	67.1268074
191.035	68.82043576
191.25	69.78242553
191.465	66.41562484
191.679	64.61742366
191.894	65.83187827
192.109	65.83930779
192.323	66.45151968
192.538	67.70336059
192.752	70.87722613
192.967	68.81821163
193.181	67.04990097
193.396	67.53271655
193.611	66.55151487
193.825	65.54720209
194.04	66.05719433
194.254	68.54090271
194.469	67.63450043
194.683	65.70106792
194.898	70.76280599
195.112	71.75831341
195.327	70.59033829
195.541	70.24458299
195.756	69.71968286
195.97	70.84704804
196.184	70.35954038
196.399	68.011052
196.613	67.34344321
196.828	65.8871206
197.042	65.49101262
197.257	64.76463399
197.471	62.74674154
197.685	64.92711013
197.9	63.61906304
198.114	62.53186066
198.328	61.82851027
198.543	61.10674227
198.757	56.93498583
198.971	58.4024406
199.186	59.34844797
199.4	57.30341791
199.614	55.1286993
199.829	55.33992738
200.043	54.61401401
200.257	52.30116825
200.471	52.43121794
200.686	53.05732219
200.9	51.05296745
201.114	52.57402082
201.328	52.15659724
201.543	51.52968681
201.757	46.48357393
201.971	48.98315164
202.185	47.51820508
202.399	48.22094857
202.614	46.51781175
202.828	47.06964621
203.042	48.16317246
203.256	48.61343756
203.47	47.57349943
203.684	47.87801779
203.899	48.17274515
204.113	46.36873556
204.327	46.28451667
204.541	47.95098808
204.755	49.6682038
204.969	52.39119767
205.183	53.98800769
205.397	56.38792315
205.611	56.54434594
205.825	58.28487812
206.039	59.34041196
206.253	62.52686018
206.467	60.61587138
206.681	61.92702772
206.895	62.91097293
207.109	66.59972479
207.323	68.02111419
207.537	67.63012223
207.751	67.61171262
207.965	70.53086557
208.179	71.79603058
208.393	70.56792162
208.607	72.95813571
208.821	74.04144111
209.035	71.83356366
209.249	73.28381052
209.463	70.12323748
209.677	70.35570197
209.891	69.99887678
210.104	69.92342223
210.318	69.67595225
210.532	69.24575138
210.746	69.8166264
210.96	72.22026948
211.174	70.12056546
211.387	68.33326793
211.601	65.32923862
211.815	66.57594961
212.029	67.09439471
212.243	70.1660291
212.456	67.37411073
212.67	64.82175227
212.884	64.77126477
213.098	61.99759699
213.311	62.67885379
213.525	61.87820489
213.739	61.4067649
213.953	61.66910908
214.166	59.69839564
214.38	60.87575383
214.594	60.00076649
214.807	59.34609675
215.021	58.31819061
215.235	58.75399962
215.448	58.25874695
215.662	59.37512406
215.876	59.75431528
216.089	60.51695147
216.303	59.76629035
216.516	60.53455921
216.73	59.46524064
216.944	59.77611645
217.157	58.91615778
217.371	58.69978653
217.584	59.91537823
217.798	58.33892816
218.011	60.91968118
218.225	62.60662567
218.439	63.6499174
218.652	65.03242648
218.866	64.22819599
219.079	64.97018822
219.293	63.6829729
219.506	65.43824323
219.719	63.25215176
219.933	60.51177996
220.146	60.26927237
220.36	59.75695864
220.573	61.19419684
220.787	62.6886705
221	62.27114456
221.214	61.55713148
221.427	61.77169363
221.64	64.52605268
221.854	63.63813003
222.067	64.05383704
222.28	64.70061163
222.494	63.37108182
222.707	61.73779889
222.92	59.29985719
223.134	57.70327824
223.347	55.60195122
223.56	56.30664208
223.774	56.16771553
223.987	54.60446565
224.2	57.32003021
224.414	58.29113672
224.627	59.76328987
224.84	60.17324501
225.053	60.16493089
225.267	56.18465181
225.48	56.44256099
225.693	56.22993542
225.906	57.22545551
226.119	56.7172202
226.333	58.20945568
226.546	57.92694233
226.759	57.76959988
226.972	56.9025416
227.185	55.89410773
227.398	55.86815858
227.612	54.54480364
227.825	57.34802351
228.038	57.21094873
228.251	59.10220076
228.464	58.15375158
228.677	59.63055417
228.89	61.73869514
229.103	59.94804853
229.316	60.1332317
229.529	58.1335645
229.743	60.82464049
229.956	61.41747894
230.169	62.97353144
230.382	62.14353379
230.595	60.10960859
230.808	60.11335815
231.021	60.37839132
231.234	60.24722136
231.447	61.29216695
231.66	61.28785612
231.872	64.75011057
232.085	65.63171722
232.298	65.44780983
232.511	65.32597896
232.724	64.50776318
232.937	65.62879234
233.15	64.27524051
233.363	63.40098466
233.576	62.00705578
233.789	61.43003136
234.002	62.77838179
234.214	59.25152306
234.427	59.86825883
234.64	61.48823676
234.853	62.77011288
235.066	66.44029024
235.279	65.12044663
235.491	64.53710918
235.704	63.42361646
235.917	62.99631192
236.13	63.0907702
236.342	60.68872837
236.555	59.69199526
236.768	58.20274158
236.981	58.12943829
237.193	57.40199536
237.406	56.61891117
237.619	55.98071907
237.832	55.41721497
238.044	57.50689878
238.257	59.12647799
238.47	58.27150456
238.682	60.8686807
238.895	59.83983643
239.108	57.00091871
239.32	55.27580759
239.533	52.96407895
239.746	53.21334112
239.958	52.35897255
240.171	54.67906523
240.383	55.94395846
240.596	56.15553772
240.808	56.81405624
241.021	57.89975349
241.234	58.84330203
241.446	59.01946986
241.659	57.21381347
241.871	59.58997119
242.084	59.94546828
242.296	60.24073305
242.509	59.39343687
242.721	57.54212398
242.934	58.92376398
243.146	57.55349932
243.359	56.0444092
243.571	57.19712558
243.784	58.21342347
243.996	60.37320915
244.208	60.91041633
244.421	59.56720192
244.633	58.33683734
244.846	55.75039854
245.058	55.98999262
245.27	55.7155972
245.483	55.77319251
245.695	54.70354694
245.907	55.00398533
246.12	56.85967324
246.332	55.47398455
246.544	55.49988831
246.757	53.6697694
246.969	53.59164839
247.181	54.44305804
247.394	53.03303508
247.606	54.08809384
247.818	55.86062335
248.03	55.71492759
248.243	56.33996359
248.455	52.29416306
248.667	52.43312605
248.879	55.46531838
249.092	54.81603696
249.304	55.83847822
249.516	54.36031858
249.728	53.56765778
249.94	53.91722224
250.153	54.06274063
250.365	53.92119947
250.577	53.98529663
250.789	53.31303415
251.001	52.09327884
251.213	53.93624605
251.425	52.94664692
251.637	53.86103662
251.85	53.47339213
252.062	52.4277551
252.274	50.42860402
252.486	49.88280623
252.698	49.60484803
252.91	52.48077598
253.122	51.53397687
253.334	50.4145937
253.546	50.11363273
253.758	50.37789856
253.97	52.23091151
254.182	51.78496835
254.394	49.83043183
254.606	50.19974666
254.818	50.21103844
255.03	50.18846898
255.242	51.72380115
255.454	53.5253129
255.666	53.44310884
255.877	54.71100813
256.089	56.18042784
256.301	56.4029325
256.513	58.44037562
256.725	59.46130666
256.937	60.93754986
257.149	60.11429293
257.361	58.21924216
257.572	59.01011584
257.784	58.07438868
257.996	59.72594109
258.208	61.17996106
258.42	58.95708353
258.631	58.47550477
258.843	61.57978574
259.055	61.41172772
259.267	59.94347299
259.479	59.36962033
259.69	57.24756965
259.902	55.72366191
260.114	53.7828793
260.325	53.60182039
260.537	50.83224595
260.749	52.55568018
260.961	52.26333554
261.172	52.61499887
261.384	51.18078048
261.596	50.25118941
261.807	51.41799832
262.019	51.18160243
262.23	50.71499266
262.442	51.26287521
262.654	48.74103775
262.865	51.95483936
263.077	52.25328009
263.288	50.47339425
263.5	50.68363518
263.712	52.2898132
263.923	52.33179301
264.135	55.11712718
264.346	55.79515718
264.558	57.15622389
264.769	58.606843
264.981	59.65907239
265.192	56.63448549
265.404	55.2798118
265.615	54.56639789
265.827	54.06053341
266.038	53.97098677
266.25	53.33916138
266.461	52.24639283
266.673	53.91892311
266.884	51.38485558
267.095	51.1641167
267.307	47.80957851
267.518	49.47063873
267.73	49.35689771
267.941	49.36440006
268.152	48.5416862
268.364	50.13143185
268.575	50.12558632
268.786	49.19137057
268.998	47.75655397
269.209	46.73105274
269.42	47.24073905
269.632	49.55569709
269.843	48.95992993
270.054	49.67183311
270.265	50.496175
270.477	51.89241521
270.688	52.69064483
270.899	55.45374288
271.11	56.48145298
271.322	57.86194408
271.533	58.77813896
271.744	59.9021638
271.955	57.63081181
272.166	56.74221046
272.378	57.18865964
272.589	56.27682242
272.8	55.52827043
273.011	53.4591755
273.222	55.15893
273.433	58.09104085
273.644	59.2706334
273.856	58.00737579
274.067	57.74806841
274.278	58.77135254
274.489	58.81637264
274.7	58.59024624
274.911	58.72487991
275.122	58.19746752
275.333	57.03894694
275.544	56.91026229
275.755	57.29403276
275.966	57.12446006
276.177	57.35122044
276.388	57.3110469
276.599	58.48088062
276.81	58.07536456
277.021	58.42412932
277.232	56.73898213
277.443	57.4664223
277.654	57.48327872
277.865	57.74597692
278.076	55.75912591
278.287	56.77514877
278.497	55.72065801
278.708	56.27947697
278.919	54.61071075
279.13	54.25929683
279.341	52.16320066
279.552	51.78544478
279.763	52.17602871
279.973	49.2460787
280.184	47.25198443
280.395	47.12032659
280.606	45.85630524
280.817	47.05953643
281.027	45.0420365
281.238	45.04997552
281.449	45.79825856
281.66	47.56642989
281.87	47.57792074
282.081	46.77414548
282.292	45.98635506
282.503	47.18652456
282.713	47.74288921
282.924	47.47712129
283.135	46.03326324
283.345	47.04026973
283.556	46.72049789
283.767	47.80361072
283.977	46.71172
284.188	45.56518972
284.399	48.45585271
284.609	47.58992124
284.82	48.00663992
285.03	49.51362672
285.241	49.16176672
285.451	51.83688159
285.662	52.23538508
285.873	51.09308401
286.083	49.91102959
286.294	50.00412939
286.504	48.87550528
286.715	47.26587052
286.925	47.03192619
287.136	46.76706993
287.346	47.40285968
287.557	48.26885588
287.767	47.96123455
287.978	48.77890817
288.188	48.56915957
288.399	50.47952342
288.609	49.99342053
288.819	46.87443611
289.03	49.1800778
